anime_id,title,score,genre
28311,Koi Maguwai,6.89,"Hentai, Romance"
8961,Tono to Issho: Ippunkan Gekijou,6.34,"Comedy, Samurai, Seinen"
5081,Bakemonogatari,8.35,"Romance, Supernatural, Mystery, Vampire"
33948,Hinako Note,6.81,"Slice of Life, Comedy"
33671,Feng Shu Zhan Jing,5.89,"Action, Adventure, Mecha"
37360,Imouto Paradise! 3 The Animation,6.65,Hentai
5555,Suishou no Yoru: Aoi Kokuhaku yori,5.16,Hentai
2736,Mojakou,7.29,"Comedy, Fantasy, Sci-Fi"
29093,Grisaia no Meikyuu: Caprice no Mayu 0,8.04,Drama
36492,Road to You: Kimi e to Tsuzuku Michi,6.78,"Drama, Romance"
20987,Yozakura Quartet: Yoza-Quar!,6.6,Comedy
5324,Yakin Byoutou Kranke,6.38,Hentai
33958,Robber&#039;s Company,5.76,Comedy
14247,Lunn wa Kaze no Naka,6.17,"Drama, Romance"
3828,Maegami Tarou,5.84,Adventure
33703,Chao Shen Youxi,5.73,"Action, Game, Fantasy"
13835,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,5.07,"Action, Shoujo"
16934,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel,7.58,"Slice of Life, Comedy, Drama, Romance, School"
3166,Ayakashi,6.45,"Action, Sci-Fi, Horror, Fantasy"
3580,Ijoku,5.73,Hentai
3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,7.24,"Action, Military, Sci-Fi, Space, Drama"
34756,Fuusen Inu Tinny: Nandaka Fushigi na - Kyouryuu no Kuni,5,"Adventure, Kids"
34787,Idol Time PriPara,7.22,"Music, School, Shoujo"
5565,Spiral Over,5.92,Hentai
22435,New Mobile Report Gundam Wing: Frozen Teardrop Picture Drama - Aratanaru Tatakai,6.28,"Action, Mecha, Sci-Fi"
12393,Oyako Club,5.96,"Slice of Life, Comedy"
31236,Chieri to Cherry,6.33,"Adventure, Fantasy, Shoujo"
31478,Bungou Stray Dogs,7.81,"Action, Mystery, Comedy, Supernatural, Seinen"
6587,Kurokami: Intermission,6.71,"Action, Martial Arts, Super Power"
23089,Ponsuke no Haru,5.56,"Comedy, Kids"
5474,Yobarete Tobidete Akubi-chan,6.03,"Comedy, Fantasy, Kids"
2982,Yuuwaku,6.65,"Hentai, School"
12957,First Love,6.84,Hentai
2593,Kara no Kyoukai 1: Fukan Fuukei,7.75,"Action, Mystery, Supernatural, Thriller"
33091,Planetarian: Chiisana Hoshi no Yume,7.6,"Sci-Fi, Drama"
2422,Kenritsu Chikyuu Boueigun,6.23,"Action, Sci-Fi, Adventure, Comedy, Shounen"
1936,MisuteŠÈnaide Daisy,5.66,"Sci-Fi, Comedy, Romance, Shounen"
4444,Zero Duel Masters,6.17,"Adventure, Comedy, Game, Sports"
23273,Shigatsu wa Kimi no Uso,8.88,"Drama, Music, Romance, School, Shounen"
5348,Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab,7.65,"Adventure, Police, Comedy, Mystery, Shounen"
13993,Goulart Knights: Evoked the Beginning White,6.14,"Action, Drama, Fantasy, Shoujo, Supernatural"
36122,Ryuudouji Shimon no Inbou,6.45,Hentai
24029,Shijou Saikyou no Deshi Kenichi Specials,7.4,"Action, Martial Arts, Comedy, School, Shounen"
1002,Top wo Nerae 2! Diebuster,7.76,"Action, Sci-Fi, Space, Comedy, Drama, Mecha"
1460,Uchuu no Kishi Tekkaman Blade II,6.4,"Action, Adventure, Space, Mecha, Military, Drama, Sci-Fi"
31848,Ojisan to Marshmallow,6.67,"Slice of Life, Comedy, Romance"
35093,Saigo no Kuushuu: Kumagaya,6,"Drama, Historical"
32051,One Piece: Adventure of Nebulandia,7.44,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen"
36043,Net-juu no Susume Special,7.53,"Game, Comedy, Romance"
7497,Mikan-bune,4.92,Historical
33026,Time Bokan 24,5.87,"Adventure, Comedy, Mecha"
8740,One Piece Film: Strong World Episode 0,8.12,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
11609,"Shuukan Shimakou: Sono Toki, Shimakou ga Ugoita!",5.58,Comedy
1253,Saint Seiya: Meiou Hades Meikai-hen,7.91,"Action, Adventure, Demons, Fantasy, Sci-Fi, Shounen, Super Power"
31853,Biohazard: Vendetta,7.24,"Action, Horror, Sci-Fi"
645,Hikaru no Go: Journey to the North Star Cup,8.06,"Game, Shounen"
8133,Precure All Stars Movie DX2: Kibou no HikariŠ…æRainbow Jewel wo Mamore!,7.27,"Action, Fantasy, Magic, Shoujo"
31537,Shingeki no Bahamut: Manaria Friends,0,"Action, Adventure, Demons, Fantasy, Magic, Supernatural"
1607,Venus Versus Virus,6.49,"Drama, Romance, Supernatural"
35590,Aware! Meisaku-kun: DVD Hatsubai Kettei!,3.46,"Comedy, Parody"
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",7.89,"Action, Military, Adventure, Fantasy"
1046,Elf wo Karu Mono-tachi II,7.13,"Adventure, Comedy, Fantasy"
487,Girls Bravo: Second Season,6.83,"Comedy, Ecchi, Fantasy, Harem, Romance, School"
3527,Lesbian Byoutou,5.47,Hentai
8436,Animentary: Ketsudan,6.68,"Historical, Military"
10470,God Eater Prologue,6.77,"Action, Military, Sci-Fi, Fantasy"
5928,Kigyou Senshi Yamazaki: Long Distance Call,5.68,"Sci-Fi, Drama, Seinen"
4886,InuYasha: Kuroi Tessaiga,7.88,"Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural"
34225,Ryuu no Me no Namida,5.67,"Fantasy, Kids"
31056,Fate/kaleid liner PrismaŠ…æIllya 2wei Herz! Specials,7.1,"Comedy, Magic, Ecchi"
435,Magic Knight Rayearth,7.52,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo"
5953,Mahou no Princess Minky Momo: Yume wo Dakishimete,6.78,"Magic, Shoujo"
24985,Elite Jack!!,7.44,"School, Shoujo"
36470,Tada-kun wa Koi wo Shinai,7.47,"Slice of Life, Comedy, Romance"
18039,Rescue Me!,6.06,"Ecchi, Harem, Romance"
36726,Yuragi-sou no Yuuna-san,0,"Harem, Comedy, Supernatural, Romance, Ecchi, Shounen"
243,Gravitation,7.2,"Comedy, Music, Romance, Shoujo, Shounen Ai"
37141,Hataraku Saibou (TV),0,"Comedy, Shounen"
28915,Hidamari Sketch x Š…æŠ…æŠ…æ Recap,6.56,"Slice of Life, Comedy, School"
5034,Shikabane Hime: Kuro,7.4,"Action, Horror"
32415,Garo: Honoo no Kokuin - Home,6.89,"Action, Demons, Supernatural, Magic, Fantasy"
11339,A-Channel+smile,7.18,"Comedy, School, Seinen, Slice of Life"
30437,Wakako-zake,6.69,"Seinen, Slice of Life"
7452,Mini Moni Yaru no da Pyon!,4.48,Comedy
37784,Tokino Kousa,6.05,Dementia
30080,Inishie no Megami to Houseki no Ite,5.84,Action
1300,Omishi Mahou Gekijou: RiskyŠ…ÄSafety,6.76,"Comedy, Shounen"
900,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,7.08,"Action, Sci-Fi, Adventure, Comedy, Fantasy, Shounen"
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",8.2,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo"
9608,Yuri Seijin Naoko-san,5.9,"Comedy, Shoujo Ai"
9392,Shounen Jack to Mahoutsukai,5.45,"Adventure, Fantasy"
17020,D.C.III: Da Capo III Special,6.46,"Romance, Music, School, Drama"
9917,Pokemon Best Wishes!: Victini to Kuroki Eiyuu Zekrom,6.85,"Adventure, Comedy, Drama, Fantasy, Kids"
36956,Jewelry The Animation,6.38,"Hentai, Romance"
35626,Yao Shen Ji,7.5,"Action, Adventure, Demons, Romance, Martial Arts, Fantasy"
32254,Ijigen Gattai Mojibakeru Z,5,"Game, Kids"
36654,Tsukumogami Kashimasu,0,"Comedy, Demons, Historical, Slice of Life, Supernatural"
34324,Chiryokumaru,5.14,Action
5710,Keroro Gunsou Movie 4: Gekishin Dragon Warriors de Arimasu!,7.53,Comedy
28825,Himouto! Umaru-chan,7.4,"Comedy, School, Seinen, Slice of Life"
6964,YuuŠ…æYuuŠ…æHakusho Picture Drama,6.79,"Action, Martial Arts, Comedy, Demons, Shounen"
9172,Kaitei Sanman Mile,6.07,"Adventure, Fantasy"
21409,The iDOLM@STER Cinderella Girls 2nd Anniversary PV,7.02,Music
20431,Hoozuki no Reitetsu,7.85,"Comedy, Demons, Supernatural, Fantasy, Seinen"
32136,Narara Superboard,5.71,"Action, Adventure, Comedy"
30481,Ginga Tetsudou 999 for Planetarium,6.42,"Adventure, Space, Drama, Sci-Fi"
13535,Binbougami ga!,7.83,"Comedy, Parody, Shounen, Supernatural"
9812,Bit the Cupid,5.21,Comedy
30385,Valkyrie Drive: Mermaid,6.3,"Action, Ecchi, Fantasy, Shoujo Ai"
262,HappyŠ…æLesson: The Final,6.92,"Comedy, Harem, Romance, School"
19613,New Initial D Movie: Legend 1 - Kakusei,7.91,"Action, Cars, Seinen, Sports"
35411,Hortensia Saga: Aoi no Kishidan,6.33,"Game, Fantasy"
25661,Mikan Enikki Specials,6.51,"Slice of Life, Comedy, Shoujo"
6182,Maihime,6.95,"Historical, Drama, Romance"
7667,Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,6.37,"Comedy, Sci-Fi, Shounen"
33192,Robot Town Sagami 2028,6.26,Drama
22113,Kyoukaisenjou no Horizon Specials,6.46,"Comedy, Fantasy, School"
33392,Gakuen Handsome,6.44,"Comedy, Parody, School, Shounen Ai"
5602,Navia Dratp,4.86,Fantasy
35453,Tobidase!! Buddy-kun,5.07,"Game, Parody"
36734,(a long day of) Mr. Calpaccio,2.64,Dementia
37067,Yume no Tochuu de,4.08,"Kids, Music"
36936,Mirai no Mirai,0,"Adventure, Drama, Fantasy"
12637,"Mogyutto ""Love"" de Sekkinchuu!",7.32,Music
21039,Gatchaman Crowds Insight,7.4,"Adventure, Sci-Fi"
7135,Mahou Sensei Negima! Anime Final,6.88,"Adventure, Magic, Supernatural"
33312,Color Noise,4.64,Dementia
10101,Shoujo Senki Brain Jacker,5.83,"Hentai, Supernatural"
29457,Tenrankai de Atta Onnanoko,5.3,"Kids, Music"
2790,Oira Sukeban,5.46,"Comedy, Ecchi, School"
32255,Ashita Kirarin,5.94,"Drama, Kids"
35840,Hataraku Saibou,6.33,Sci-Fi
21663,Last Orders,5.72,"Action, Samurai, Sci-Fi"
16694,Sankarea: Wagahai mo... Zombie de Aru...,7.36,"Comedy, Horror, Supernatural, Romance, Ecchi, Shounen"
24803,Tobidasu Ehon 3D,5.17,Kids
4789,ef: A Tale of Melodies.,8.12,"Mystery, Supernatural, Drama, Romance"
8366,Crayon Shin-chan Movie 14: Densetsu wo Yobu Odore! Amigo!,6.82,"Slice of Life, Comedy, Ecchi, School, Seinen"
1205,Aru Tabibito no Nikki,7.23,"Adventure, Fantasy"
7262,Kagirohi: Shaku Kei,6.1,Hentai
7059,BlackŠ…ÄRock Shooter (OVA),7.21,"Action, Slice of Life, Drama, School"
25057,Kaba Enchou no Doubutsuen Nikki,6.33,"Kids, Comedy, Drama"
37343,Working Boys,0,Kids
4058,Makyou Gaiden Le Deus,5.69,"Action, Adventure, Mecha, Sci-Fi"
31560,Miss Monochrome: The Animation 3,6.63,"Comedy, Music, Slice of Life"
34086,Tales of Zestiria the X 2nd Season,7.44,"Action, Adventure, Magic, Fantasy"
36569,Nanatsu no Taizai: Tsumi no Kokuhaku Dennou Grimoire!,6.31,"Comedy, Parody"
37571,Senjuushi,0,"Action, Military"
2753,Ushiro no Shoumen Daare,7.91,"Historical, Drama"
29837,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice & Fiction",5.89,"Police, Supernatural, Mystery"
6823,Omocha Bako Series Dai 3 Wa: Ehon 1936-nen,4.77,Fantasy
37013,Sex: Prologue,0,Drama
18357,Sore Ike! Anpanman: Tobase! Kibou no Handkerchief,5.41,"Comedy, Fantasy, Kids"
3652,Higurashi no Naku Koro ni Rei,7.53,"Mystery, Comedy, Psychological, Supernatural, Thriller"
31621,Ooyasan wa Shishunki!,6.62,"Comedy, Slice of Life"
8228,Jigoku Sensei Nube: Gozen 0 toki Nube Shisu!,6.84,"Adventure, Comedy, Horror, Supernatural, School, Shounen"
11841,Qin Shi Ming Yue: Ye Jin Tianming,7.11,"Action, Historical, Martial Arts, Fantasy"
15951,Amagami SS+ Plus Picture Drama,6.62,Romance
31965,Ba La La Xiao Mo Xian Zhi: Qiji Wubu,5.42,"Comedy, Magic, Shoujo"
12685,Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland,6.51,"Comedy, Parody, Fantasy"
17811,Kyoto Animation: Hassou-hen,5.64,Fantasy
35946,Nanatsu no Taizai Movie: Tenkuu no Torawarebito,0,"Action, Adventure, Supernatural, Magic, Fantasy, Shounen"
30649,Shin Atashin&#039;chi,7.2,"Slice of Life, Comedy"
2473,Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,6.17,"Action, Adventure, Comedy, Magic, Mecha, Sci-Fi"
24501,Inui-san!,4.83,"Comedy, Shoujo"
36113,Love,3.27,Music
34662,Fate/Apocrypha,7.19,"Action, Supernatural, Drama, Magic, Fantasy"
1958,Wish,6.68,"Music, Shoujo"
10191,Katte ni Kaizou,6.99,"Comedy, Parody, School, Sci-Fi, Shounen"
16910,Namiuchigiwa no Muromi-san,7.03,"Comedy, Fantasy, Slice of Life"
6511,Beast Wars Neo,6.63,"Action, Adventure, Mecha, Shounen, Super Power"
1962,Chikyuu Bouei Kazoku,6.66,"Action, Sci-Fi, Comedy, Drama"
2405,Hello! Lady Lynn,7.78,Drama
12049,Fairy Tail Movie 1: Houou no Miko,7.63,"Action, Adventure, Fantasy, Magic, Comedy, Shounen"
3444,TheŠ…æUltraman,6.52,"Action, Sci-Fi, Space, Super Power"
6065,Lemon Angel YJ-ban,5.88,"Romance, School"
18353,Hadakya no Otonosama,3.34,"Kids, Slice of Life"
159,Boukyaku no Senritsu,6.4,"Adventure, Fantasy, Horror, Mecha, Psychological, Sci-Fi, Shounen, Space, Supernatural"
10417,Gyo,5.61,Horror
22673,Kuroko no Basket 2nd Season NG-shuu,7.91,"Comedy, Sports"
1185,Battle Athletess Daiundoukai,6.6,"Action, Comedy, Ecchi, Sci-Fi, Shounen, Space, Sports"
11079,Kill Me Baby,6.94,"Comedy, School, Seinen"
2512,Detective Conan OVA 02: 16 Suspects,7.42,"Adventure, Mystery, Comedy, Police, Shounen"
2484,Gear Fighter Dendoh,7.28,"Action, Adventure, Mecha, School, Sci-Fi, Space"
34719,the FLY BanD!,4.4,Music
2328,Kyouhaku II (Second): Mou Hitotsu no Ashita The Animation,6.23,Hentai
17655,Mobile Suit Gundam AGE: Memory of Eden,6.72,"Action, Mecha, Military, Sci-Fi, Drama"
23583,Akage no Anne Specials,6.25,"Drama, Historical, Kids, Shoujo, Slice of Life"
27723,Kasumin 2nd Season,5.89,"Kids, Fantasy"
949,Top wo Nerae! Gunbuster,7.94,"Action, Comedy, Drama, Mecha, Military, Sci-Fi, Shounen, Space"
33863,Cakes,3.63,Comedy
474,Macross Plus,7.79,"Drama, Mecha, Military, Romance, Sci-Fi, Space"
4794,Pokemon: Pikachu no Dokidoki Kakurenbo,6.59,"Adventure, Comedy, Fantasy, Kids"
1779,Bakunyuu Shimai,6.31,Hentai
33034,Kiniro Mosaic: Pretty Days,7.58,"Slice of Life, Comedy, School, Seinen"
19981,Shisukon Ouji,6.57,Adventure
343,Tsukuyomi: Moon Phase,7.1,"Comedy, Romance, Vampire, Fantasy, Seinen"
9793,Senjou no Valkyria 3: Tagatame no Juusou,7.38,"Action, Military, Fantasy"
29101,Grisaia no Kajitsu Specials,6.99,Ecchi
29744,Seishun Midnight Runners: Shiosai,5.41,Music
28717,Luigi&#039;s Toy Adventure,5.38,Adventure
25519,Yuuki Yuuna wa Yuusha de Aru,7.47,"Slice of Life, Psychological, Drama, Magic, Fantasy"
24227,Nisekoi OVA,7.52,"Comedy, Harem, Romance, School, Shounen"
5603,Shin Ringetsu,6.62,"Drama, Hentai, Supernatural"
2052,Nozomi Witches,6.4,"Romance, Sports"
7750,DigiGirl Pop!: Strawberry & Pop Mix Flavor,6.17,"Comedy, Sci-Fi"
34235,Pittanko! Nekozakana,5.75,"Comedy, Kids"
35770,Hungry Days: Aoharu ka yo.,5.85,"Slice of Life, Magic, Romance"
4705,Tengen Toppa Gurren Lagann: Parallel Works,7.23,Music
2049,Kouryuu Densetsu Villgust,6.17,"Action, Adventure, Comedy, Fantasy, Romance"
632,Mahoromatic End Year Special,7.03,"Ecchi, Romance, Comedy, Military, Sci-Fi"
636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,6.94,"Adventure, Comedy, Drama, Martial Arts, Samurai, Shounen"
3318,Kimi ga Nozomu Eien: Next Season,7.02,"Drama, Romance"
16347,Usavich V,6.52,Comedy
142,Kamikaze Kaitou Jeanne,7.52,"Adventure, Comedy, Demons, Drama, Fantasy, Magic, Mystery, Romance, Shoujo"
17353,Tenpou Suikoden Neo,4.97,Historical
3614,Yakushiji Ryouko no Kaiki Jikenbo,7.16,"Mystery, Police, Supernatural"
3820,Space Station No.9,5.86,"Sci-Fi, Music, Space"
34815,Ningyohime,5.27,"Kids, Fantasy"
37254,Last Period: Owarinaki Rasen no Monogatari,5.99,"Action, Adventure, Comedy, Fantasy, Magic"
35389,Inaba no Kuni no Usagi-san,5.41,Adventure
16662,Kaze Tachinu,8.2,"Drama, Historical, Romance"
34973,Love Live! Sunshine!! 2nd Season,7.78,"Music, School, Slice of Life"
2946,Angel Core: Tenshi-tachi no Sumika,5.66,"Action, Mecha, Hentai, Military, Historical"
3394,Kimagure OrangeŠ…æRoad: Shounen Jump Special,6.71,"Romance, Drama, Shounen"
3060,Dallos,6.04,"Action, Mecha, Sci-Fi"
33221,Mobile Suit Gundam Thunderbolt: December Sky,7.95,"Action, Military, Sci-Fi, Space, Drama, Mecha"
3676,Machine Robo: Cronos no Dai Gyakushuu,6.45,"Action, Sci-Fi, Space, Mecha"
33710,Run & Roll,4.56,Dementia
3309,Mozu no Nie,5.3,"Hentai, Historical, Mystery"
25491,Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World,5.29,Fantasy
6030,Needless,7.38,"Action, Comedy, Ecchi, Sci-Fi, Super Power"
4134,"Naruto Shippuuden: Shippuu! ""Konoha Gakuen"" Den",7.26,Comedy
369,Boogiepop wa Warawanai: Boogiepop Phantom,7.21,"Psychological, Supernatural, Dementia, Mystery, Horror, Drama"
7960,Pachislo Kizoku Gin,6.13,"Action, Game"
14125,Otogi no Kuni no Birthday,4.86,"Kids, Music"
16436,Tenshi no Drop,3.69,"Comedy, Ecchi, Shounen"
37098,Xiong Chumo Zhi: Nianhuo,2.44,"Adventure, Comedy, Kids"
28035,Kitsune no Home Run Ou,5.2,"Kids, Sports"
6209,Macross 7 Plus,6.91,"Mecha, Music, Slice of Life"
1690,Bokurano,7.75,"Sci-Fi, Psychological, Drama, Mecha"
28517,Ikenai Koto The Animation,6.2,Hentai
10549,Precure All Stars GoGo Dream Live!,6.96,"Action, Fantasy, Magic, Shoujo"
5751,Tennis no Ouji-sama: Another Story - Kako to Mirai no Message,7.78,"Comedy, Sports, School, Shounen"
3101,F-Zero: Falcon Densetsu,6.45,"Action, Sci-Fi, Adventure, Cars, Sports, Mecha, Shounen"
4531,Dark Cat,3.65,"Action, Super Power, Supernatural, Demons, Horror"
2341,Choujin Densetsu Urotsukidouji,6.22,"Action, Demons, Drama, Hentai"
1472,City Hunter 3,7.93,"Action, Comedy, Mystery, Shounen"
380,Fushigi Yuugi OVA,7.25,"Adventure, Fantasy, Romance, Comedy, Historical, Shoujo"
15059,Initial D Fifth Stage,8.15,"Action, Cars, Sports, Drama, Seinen"
3038,Senya Ichiya Monogatari,6.08,"Fantasy, Hentai"
2690,Urban Square: Kouhaku no Tsuigeki,6.16,"Action, Mystery, Seinen"
32267,Kowaremono: Risa The Animation,6.54,Hentai
22385,a_caFe,4.6,"Fantasy, Music"
5475,Time Bokan 2000: Kaitou Kiramekiman,6.16,"Action, Adventure, Comedy, Mecha, Sci-Fi"
6579,Chikyuu Bouei Kazoku Special,6.41,"Action, Game, Drama"
37515,Made in Abyss Movie 2: Hourou suru Tasogare,0,"Adventure, Fantasy, Drama, Mystery, Sci-Fi"
32151,Senki Zesshou Symphogear GX: Senki Zesshou Shinai Symphogear,7.01,"Sci-Fi, Music, Slice of Life, Comedy"
3532,Shino-sensei no Yuuwaku Jugyou,6.06,Hentai
1754,Di Gi Charat Summer Special 2000,6.62,Comedy
33964,91 Days Recap,6.37,"Action, Historical, Drama"
30176,Kujira,5.21,Adventure
63,DearS,6.74,"Sci-Fi, Harem, Comedy, Romance, Ecchi"
1597,Panyo Panyo Di Gi Charat,6.82,Comedy
32627,Shaka no Shougai,7,Historical
17491,Garden,6.69,Hentai
2303,Mobile Suit SD Gundam Mk II,6.43,"Mecha, Parody, Sci-Fi"
11017,Battle Spirits: Heroes,6.57,"Game, Sci-Fi"
25599,Vampiyan Kids Promotion,4.05,"Comedy, Fantasy, Kids"
2706,Bakusou Kyoudai Let&#039;s & Go WGP,7.06,"Cars, Sports, Shounen"
32828,Amaama to Inazuma,7.57,"Comedy, Seinen, Slice of Life"
31964,Boku no Hero Academia,8.44,"Action, Comedy, School, Shounen, Super Power"
6794,Kurokami: Tora to Tsubasa,6.96,"Action, Super Power, Martial Arts"
5675,Basquash!,7.33,"Sports, Mecha, Shounen"
13851,To LOVE-Ru Darkness OVA,7.75,"Sci-Fi, Harem, Comedy, Romance, Ecchi, School, Shounen"
1638,Peter Pan no Bouken,6.89,"Adventure, Fantasy"
2799,Hello! Sandybell,7.12,"Adventure, Romance, Shoujo"
31851,Dog Days&#039;&#039;: Limone Resort Tenbou Onsen!,6.74,"Ecchi, Fantasy, Magic"
14829,Fate/kaleid liner PrismaŠ…æIllya,7.24,"Action, Comedy, Magic, Fantasy"
33119,Tokyogurashi!,4.71,"Music, Parody"
13731,Eureka Seven: New Order,6.72,"Adventure, Drama, Mecha, Romance, Sci-Fi"
34924,Nenbutsu Monogatari,6.25,Historical
14893,"Dakara Boku wa, H ga Dekinai. OVA",6.85,"Comedy, Romance, Ecchi"
2062,Gall Force 3: Stardust War,6.53,"Action, Military, Sci-Fi, Space"
36494,Mekakucity Records,7.69,"Music, Psychological, Sci-Fi"
9947,Lan Mao,5.69,"Adventure, Comedy"
32821,Xiong Chumo Zhi: Dongri Le Fantian,4.14,"Comedy, Kids"
5032,Cobra The Animation,7.16,"Action, Adventure, Space, Sci-Fi"
3786,Evangelion: 3.0+1.0,0,"Action, Mecha, Sci-Fi"
4382,Suzumiya Haruhi no Yuuutsu (2009),7.27,"Sci-Fi, Slice of Life, Mystery, Comedy, Parody, Romance, School"
28207,Ketsuekigata-kun! 2,6.63,Comedy
5764,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,7.39,"Comedy, Ecchi, Fantasy, Harem, Magic"
30289,Dededen,5.93,Slice of Life
10715,Towa no Quon 4: Guren no Shoushin,7.71,"Action, Super Power, Supernatural"
11469,BaBuKa: Gokudou no Tsuma,5.75,Hentai
34519,Mobile Suit Gakuen: G-Reco Koushien,5.42,"Comedy, Parody, Sports, Mecha"
32142,Takemoto Denki x Peeping Life,4.15,"Comedy, Slice of Life"
32238,"Watashi wa, Kairaku Izonshou",6.23,Hentai
29822,Channel 5.5 2nd Season,5.36,"Parody, Comedy"
271,Gad Guard,6.77,"Sci-Fi, Adventure, Mecha, Shounen"
9526,Wolf Guy,5.56,"Action, Military, Sci-Fi"
8287,SD Gundam Sangokuden Brave Battle Warriors,6.46,"Action, Mecha, Historical"
27629,Tantei Kageki Milky Holmes TD,6.45,"Comedy, Mystery, Super Power"
31919,PriPara Movie: Mi~nna no AkogareŠÈé Let&#039;s GoŠ…æPrix Paris,7.16,"Music, Slice of Life, School, Shoujo"
4282,Kara no Kyoukai 5: Mujun Rasen,8.63,"Action, Mystery, Supernatural, Drama, Romance, Thriller"
6068,Sensei no Ojikan: Doki Doki School Hours OVA,6.67,"Comedy, School"
14189,Tasogare Otome x Amnesia: Taima Otome,7.56,"Horror, Mystery, Romance, School, Shounen, Supernatural"
32215,High School DxD BorN: Yomigaeranai Fushichou,7.64,"Action, Ecchi, Comedy, Harem, Romance, Demons, School"
36761,Osomatsu-san Short Film Series 2nd Season,5.65,"Comedy, Parody"
34776,Eureka Seven AO Final Episode: One More Time - Lord Don&#039;t Slow Me Down,6.72,"Action, Adventure, Drama, Mecha, Sci-Fi"
1115,Handsome Girl,5.85,"Romance, Shoujo"
28283,Sengoku Musou,6.65,"Action, Historical, Samurai"
884,Shin Angyo Onshi,6.95,"Action, Fantasy"
5661,Umi no Momotarou,4.72,Samurai
3425,Meiken Lassie,6.86,"Adventure, Slice of Life, Kids"
33572,Idol Memories,5.35,Music
33338,One Piece: Heart of Gold,7.66,"Action, Adventure, Comedy, Drama, Fantasy, Shounen"
11445,UFO Princess Valkyrie: Recap,6.4,"Comedy, Romance, Sci-Fi"
10418,Deadman Wonderland: Akai Knife Tsukai,7.08,"Action, Sci-Fi, Horror"
37097,Xiong Chumo Zhi: Guonian,3,"Adventure, Comedy, Kids"
31859,Hai to Gensou no Grimgar,7.83,"Action, Adventure, Drama, Fantasy"
2209,V.G.Neo The Animation,5.83,"Action, Martial Arts, Hentai"
4355,Tsuukin Kairaku: Chikan de Go!!,5.85,Hentai
14753,Hori-san to Miyamura-kun,7.41,"Comedy, Romance, School, Shounen"
1410,IGPX: Immortal Grand Prix (2005) 2nd Season,7.36,"Mecha, Sci-Fi, Shounen, Sports"
36091,Ghana,4.33,Music
33415,Shiritsu Liyon Gakuen,5.63,"Comedy, School"
9000,Toaru Hikuushi e no Tsuioku,7.75,"Adventure, Military, Romance"
31128,Arslan Senki (TV): Dakkan no Yaiba,6.56,"Action, Adventure, Fantasy, Supernatural, Historical, Drama"
36269,Detective Conan: Anti-Crime Guide,6.85,Kids
20767,Noragami OVA,7.9,"Action, Adventure, Comedy, Supernatural, Shounen"
37348,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Movie: Orion no Ya,0,"Action, Adventure, Comedy, Romance, Fantasy"
32904,Norimono Atsumare: Hit Song-shuu,4.27,Music
3729,True Blue: Gaiden,5.86,Hentai
22419,Acchi Kocchi,7.4,Dementia
27619,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue,6.19,"Comedy, Ecchi, Romance, Shounen, Slice of Life"
9790,Sora no Otoshimono: Tokeijikake no Angeloid,7.78,"Comedy, Drama, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural"
30915,Kekkai Sensen: Soresaemo Saitei de Saikou na Hibi,6.82,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire"
36394,Wonderful World: Ganmen Shintaisou,3.63,Music
8134,"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de arimasu!!",7.35,Comedy
5397,Usavich III,7.22,Comedy
35510,Seizei Ganbare! Mahou Shoujo Kurumi,7.28,"Parody, Magic"
35921,Da Wei Bei Ken Zhi Daomei Tegong Xiong,6.25,"Adventure, Comedy, Kids"
3841,Chi&#039;s Sweet Home,7.79,"Comedy, Slice of Life"
35651,Aozora Under Girls!,5.67,Music
27663,Baby Steps 2nd Season,8.16,"Sports, Romance, School, Shounen"
34167,Cocolors,7.19,Sci-Fi
9988,Otome wa Boku ni Koishiteru: Futari no Elder The Animation,6.93,"Drama, Romance, School"
