anime_id,title,type,episodes,score,rank,popularity,favorites,genre,duration_min
37404,Circus,Music,1,4.46,9899,13976,0,"Game, Music",1
30298,Mahou no Princess Minky Momo: Yume wo Dakishimete Specials,Special,3,5.42,11125,11784,0,"Magic, Shoujo",21
19773,Akuma Tou no Prince: Mitsume ga Tooru,Special,1,5.08,9573,10905,1,"Adventure, Comedy, Demons, Supernatural",79
17731,Ketsuekigata-kun!,TV,12,6.71,4712,4130,16,Comedy,2
1829,Gedo Senki,Movie,1,7.13,3072,1125,143,"Adventure, Fantasy, Magic",115
29928,Jataka Monogatari: Kiniro no Shika,Movie,1,4.14,10619,12597,0,Kids,10
16397,Photokano,TV,13,6.31,6365,1218,79,"Ecchi, Romance, School",23
3295,Yatterman,TV,60,6.67,4915,6190,8,"Adventure, Comedy, Parody",25
34547,Shoukoku no Altair,TV,24,7.55,1508,1784,156,"Adventure, Historical, Drama, Fantasy, Shounen",24
2178,Highlander: The Search for Vengeance,Movie,1,6.84,4143,3442,21,"Action, Horror, Sci-Fi",86
35631,Mahouka x Mameshiba,ONA,4,5.34,8626,6427,1,"Comedy, Parody",0.55
36945,Himote House,TV,12,0,,8885,0,Comedy,5
23849,Pokemon XY: Sora no Hahen,Movie,1,6.81,4287,5648,1,"Adventure, Fantasy, Kids",25
2451,Space Cobra,TV,31,7.81,868,3721,136,"Action, Adventure, Sci-Fi, Space",24
5109,Osananajimi to Doukyuusei,OVA,2,5.99,,6700,3,"Hentai, School",30
255,Jungle wa Itsumo Hare nochi Guu Final,OVA,7,7.74,1018,3993,13,"Slice of Life, Comedy",26
23423,Mujaki no Rakuen,OVA,3,6.06,7211,2910,34,"Comedy, Ecchi, Romance, School, Seinen",26
12795,Yajikita Gakuen Douchuuki,OVA,2,5.74,7922,9683,0,"Adventure, Martial Arts, School, Shoujo",40
31904,Big Order (TV),TV,10,5.57,8243,689,188,"Action, Shounen, Super Power",24
4023,Kitty&#039;s Paradise,TV,16,6.39,6032,8932,3,"Fantasy, Kids",23
13587,Persona 4 the Animation: No One is Alone,Special,1,7.56,1469,2047,27,"Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School",30
30911,Tales of Zestiria the X,TV,12,7.48,1710,439,658,"Action, Adventure, Magic, Fantasy",23
7619,Gegege no Kitarou (1996),TV,114,6.77,4443,7588,5,"Adventure, Demons, Supernatural",25
15453,Shinryaku! Ika Musume: Kore ga Umi e no Ai Jana-ika!,Music,1,6.52,5527,6063,0,Music,3
6275,Pokemon Fushigi no Dungeon: Sora no Tankentai - Toki to Yami wo Meguru Saigo no Bouken,Special,1,6.84,4162,4276,2,"Adventure, Fantasy, Kids",20
30896,Love Live! School Idol Project: ??&#039;s ???NEXT LoveLive! 2014 - Endless Parade Encore Animation,Special,1,7.1,3212,5794,11,Comedy,4
32143,Peeping Life x Kaijuu Sakaba Kaiji: Kaijuu-tachi ga Iru Tokoro,OVA,9,4.44,11734,11599,0,"Slice of Life, Comedy, Supernatural",5
28979,To LOVE-Ru Darkness 2nd,TV,12,7.71,1092,735,657,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",23
33966,Yume Oukoku to Nemureru 100 Nin no Ouji-sama,TV,0,0,,7401,6,"Game, Fantasy",0
11815,Ijou Chitai: Jikken Dorei,OVA,2,5.94,,6679,2,Hentai,16
33308,Tantei Opera Milky Holmes: Fun Fun Party Night??? - Ken to Janet no Okurimono,Special,1,6.79,4376,7866,2,"Mystery, Comedy, Super Power",23
3053,Ganbare! Kickers,TV,23,6.89,3947,4549,24,"Comedy, Sports, Drama, Shounen",23
3290,Vampiyan Kids,TV,23,6.3,6414,9333,2,"Fantasy, Comedy, Kids",23
34745,Mahoujin Guruguru (2017),TV,24,7.96,604,2723,158,"Adventure, Fantasy, Magic, Comedy, Shounen",24
11799,Midori no Neko,OVA,1,5.55,8284,8833,0,Mystery,24
12673,Papa no Iukoto wo Kikinasai!: Pokkapoka,Special,1,7.26,2584,2246,16,"Comedy, Romance, Slice of Life",24
21427,Minna Atsumare! Falcom Gakuen,TV,13,5.85,7698,5490,3,"Parody, Comedy, School, Seinen",2
3760,Grimm Douwa: Kin no Tori,Movie,1,6.98,3639,8783,1,"Adventure, Fantasy",52
7482,"Yume kara, Samenai",OVA,1,5.28,8731,9507,0,"Romance, School",37
886,Amaenaide yo!! Katsu!!,TV,12,6.83,4173,1834,44,"Comedy, Ecchi, Harem, Romance, Supernatural",24
36873,Back Street Girls,TV,0,0,,4348,10,"Comedy, Ecchi, Seinen",0
7423,"The Tales of Rien Village #1: ""Toilet ni Ittokiya""",ONA,1,5.42,8522,9903,0,Fantasy,3
33002,Panpaka Pants W-O-New!,TV,26,4.31,11714,11903,0,"Comedy, Kids",5
405,Blood: The Last Vampire,Movie,1,6.98,3627,1070,221,"Horror, Supernatural, Vampire",48
20365,Another: Misaki Mei - Shizukani,Music,1,6.26,6538,3092,47,Music,4
26015,Backkom: Jung-gug Gijeogwi,Special,1,5.61,8166,11289,0,"Comedy, Kids",0.516666667
2134,Famiresu Senshi Purin,OVA,3,6.43,,6002,21,Hentai,30
32920,Yongshi,Movie,1,6,12770,13044,0,"Historical, Martial Arts",50
183,Whistle!,TV,39,7.5,1655,3749,63,"School, Shounen, Sports",24
19511,Naruto Shippuuden: Sunny Side Battle,Special,1,7.38,2121,2600,53,"Action, Comedy, Super Power, Martial Arts, Shounen",11
34420,Isekai Izakaya: Koto Aitheria no Izakaya Nobu,ONA,0,6.51,5561,4272,8,Fantasy,14
5802,Fantascope: Tylostoma,OVA,1,6.86,4065,6950,3,"Fantasy, Supernatural",34
20873,Hana no Zundamaru,ONA,8,5.06,10322,11344,0,"Martial Arts, Comedy, Parody",5
19109,Fate/kaleid liner Prisma???Illya Specials,Special,5,6.88,3993,2436,10,"Comedy, Magic, Ecchi, Fantasy",5
2980,Kuusou Kagaku Sekai Gulliver Boy,TV,50,6.63,5069,8851,3,"Action, Adventure, Fantasy, Magic, Mecha",24
3009,Tiger Mask,TV,105,7.34,2288,4715,41,"Action, Drama, Shounen, Sports",23
4049,Mafukiden: Pandarian,TV,26,6.28,6476,9576,2,"Adventure, Comedy, Fantasy, Kids, Magic, Super Power",25
29669,Ten,Movie,1,4.67,12386,12382,0,Dementia,5
17213,Sore Ike! Anpanman: Dadandan to Futago no Hoshi,Movie,1,5.7,12194,12229,0,"Comedy, Kids",50
6959,GA: Geijutsuka Art Design Class OVA,OVA,1,7.17,2920,5517,1,"Slice of Life, Comedy, School, Seinen",24
2263,Sonic???the???Hedgehog,OVA,2,6.86,4087,3740,103,"Adventure, Comedy, Sci-Fi, Shounen",30
4156,Ichigo Mashimaro Episode 0,Special,1,7.17,2922,3578,8,Comedy,4
1224,Aquarian Age: Sign for Evolution,TV,13,6.2,6745,3637,17,"Action, Adventure, Fantasy, Music, Romance, Sci-Fi, Shounen, Super Power, Supernatural",24
33146,Detective Conan: Let&#039;s Try a Curious Experiment!,OVA,1,6.66,4923,8807,2,Mystery,17
9100,Umi Monogatari: Marin no Kore Naani?,Special,4,6.34,6244,7314,1,Comedy,2
34694,Kimi to no Tadashii Yakusoku,Special,3,4.73,10878,13934,0,Sports,2
6114,Rainbow: Nisha Rokubou no Shichinin,TV,26,8.59,72,384,5199,"Drama, Historical, Seinen, Thriller",22
37735,Aru Zombie Shoujo no Sainan (ONA),ONA,0,0,,10782,1,"Action, Horror, Supernatural",0
32297,Tenkou Kotofumi,ONA,1,5.45,8464,12181,0,Fantasy,1
8495,Mahoutsukai Haley no Speed Story,Movie,1,6.13,11131,10206,1,"Kids, Magic, Fantasy",30
8450,Guskou Budori no Denki,Movie,1,6.38,6072,8707,0,Drama,85
36828,Caligula,TV,0,6.42,5908,1809,47,"Action, Sci-Fi",23
788,Eiken: Eikenbu yori Ai wo Komete,OVA,2,4.56,9334,2722,35,"Ecchi, Comedy, Harem, School",30
5539,Blassreiter: Navi,Special,1,6.46,5747,5731,1,"Action, Sci-Fi",18
23293,Lupin the IIIrd: Jigen Daisuke no Bohyou,Movie,1,7.9,699,3561,38,"Action, Adventure, Comedy, Drama, Seinen",51
31926,Kashikokimono,Movie,1,4.7,10789,11396,0,Music,9
20849,Oni Chichi 2: Revenge,OVA,2,7.07,,3712,25,Hentai,28
3474,Push,Special,1,6.39,6047,7453,0,Parody,4
35492,Tako no Hone,Movie,1,4.57,12347,12927,0,"Fantasy, Historical",5
16782,Kotonoha no Niwa,Movie,1,8.27,266,191,3821,"Slice of Life, Psychological, Drama, Romance",46
17223,Hana no Asukagumi! 2: Lonely Cats Battle Royale,OVA,1,5.29,10320,11626,1,"Adventure, Drama, Shoujo",52
13511,Cofun Gal no Coffy: Cofunderella,Movie,1,5,9914,12910,0,Comedy,20
2754,Cleopatra D.C.,OVA,3,6,7340,7393,3,"Action, Adventure, Sci-Fi",37
22297,Fate/stay night: Unlimited Blade Works,TV,12,8.34,198,108,7860,"Action, Supernatural, Magic, Fantasy",28
4744,Akaneiro ni Somaru Saka,TV,12,6.62,5096,789,238,"Harem, Comedy, Romance, Ecchi, School",25
21703,Pokemon XY: New Year Special,Special,1,6.38,6090,5982,0,"Action, Adventure, Comedy, Fantasy, Kids",48
2822,Bamboo Bears,TV,52,6.34,6210,9747,2,Comedy,25
30740,Young Black Jack,TV,12,7.29,2478,1454,118,"Historical, Drama, Seinen",24
33106,Love Live! ??&#039;s Final Love Live! Opening Animation,Special,1,7.58,1408,5613,16,Music,5
2028,Zettai Muteki Raijin-Oh (1992),OVA,4,6.54,5502,10400,1,"Sci-Fi, Mecha, Shounen",29
7573,Bakunyuu Bomb,OVA,3,6.16,,6067,12,Hentai,17
36827,Tantei Opera Milky Holmes: Arsene Karei naru Yokubou,Special,1,6.67,4909,8925,0,"Comedy, Mystery, Super Power",23
23499,Gakumon!: Ookami Shoujo wa Kujikenai,ONA,3,6.66,4927,7126,3,"Comedy, School, Shounen",6
1448,Hyakujuu-Ou GoLion,TV,52,6.94,3774,4149,43,"Adventure, Mecha, Sci-Fi, Shounen",23
7071,Shoujouji no Tanuki-bayashi,Movie,1,4.73,9248,9297,0,Kids,1
32566,Noblesse: Pamyeol-ui Sijak,OVA,1,7.55,1501,2637,78,"Action, Adventure, Supernatural",37
26243,Owari no Seraph,TV,12,7.63,1277,83,6600,"Action, Military, Supernatural, Drama, Vampire, Shounen",23
10723,Sojunghan Nal-ui Kkum,Movie,1,6.63,5080,7967,2,"Comedy, Drama, Romance",99
286,B&#039;T X,TV,25,7.14,3027,4259,43,"Adventure, Mecha, Sci-Fi, Shounen",22
1689,Byousoku 5 Centimeter,Movie,3,7.95,610,96,7832,"Drama, Romance, Slice of Life",22
16049,Toaru Kagaku no Railgun S,TV,24,8.12,418,442,2088,"Action, Sci-Fi, Super Power",24
11553,Toradora!: Bentou no Gokui,Special,1,7.52,1593,933,78,"Slice of Life, Comedy, Romance, School",27
35714,Yami Shibai 5,TV,13,6.22,6714,3874,7,"Dementia, Horror, Supernatural",4
36810,Shijin to Tsubame,Music,1,5.4,12042,14265,0,"Kids, Music",2
1764,Slam Dunk (Movie),Movie,1,7.45,1826,3628,22,"Comedy, Drama, School, Shounen, Slice of Life, Sports",30
1208,Tatsu no Ko Tarou,Movie,1,6.96,3720,6428,7,"Adventure, Fantasy, Demons, Historical",75
1121,Pokemon Advanced Generation: Nanayo no Negaiboshi Jirachi,Movie,1,6.9,3928,1477,58,"Adventure, Comedy, Drama, Fantasy, Kids",81
33181,Nijiiro Days OVA,OVA,1,7.15,3004,4250,6,"Comedy, Romance, School, Shoujo, Slice of Life",22
3026,Compiler,OVA,2,5.38,8556,7705,0,"Romance, Comedy, Sci-Fi, Drama",30
21495,Denpa Kyoushi,Special,2,6.49,5632,4326,14,"Comedy, School, Shounen",1
10592,s.CRY.ed Alteration I: Tao,Movie,1,7.05,3384,5471,3,"Action, Sci-Fi, Adventure, Super Power, Shounen",96
8216,Aa Harimanada,TV,23,6.18,6814,8561,6,"Sports, Martial Arts, Seinen",24
15439,"Kono Danshi, Ningyo Hiroimashita.",OVA,1,7.65,1224,2638,132,"Fantasy, Shounen Ai",28
11615,Morita-san wa Mukuchi. 2,TV,13,6.76,4506,3679,4,"Comedy, School, Slice of Life",3
14659,Hump Bang,OVA,2,6.49,,6451,11,Hentai,26
3887,Ookiku Furikabutte Special,Special,1,7.33,2317,3758,9,"Drama, Sports",24
21831,Dracula no Uta,Music,1,4.91,9112,10121,0,"Kids, Music, Vampire",2
9426,Pururun! Shizuku-chan,TV,51,5.83,11840,11267,1,"Comedy, Kids",24
34743,Shita-kiri Suzume (1974),Movie,1,4.57,12117,13785,0,"Historical, Kids",18
36456,Boku no Hero Academia 3rd Season,TV,25,8.75,36,233,1942,"Action, Comedy, School, Shounen, Super Power",23
33980,Mirai ni Mukete: Bousai wo Kangaeru,Movie,1,6.89,11288,11917,0,Drama,60
35494,Haha wo Tazunete Sanzenri (Special),Special,1,5.3,10298,12615,0,"Adventure, Drama",28
1163,Neo Ranga,TV,48,6.53,5493,4202,14,"Adventure, Horror, Mecha",15
1585,Spectral Force,OVA,2,4.03,9445,7755,1,"Demons, Fantasy",24
18499,Yozakura Quartet: Tsuki ni Naku,OVA,3,7.59,1394,2798,20,"Action, Magic, Comedy, Super Power, Supernatural, Shounen",28
33537,My Home,ONA,1,5.41,11359,12813,0,Slice of Life,5
4607,Tsuma to Mama to Boin,OVA,2,6.71,,5103,29,Hentai,30
32259,Mahou no Tenshi Creamy Mami: Perfect Memory,OVA,1,4.54,11128,11568,0,"Parody, Shoujo, Slice of Life",1
31101,"Aniki no Yome-san nara, Ore ni Hamerarete Hiihii Itteru Tokoro Da yo",OVA,1,6.13,,5906,3,Hentai,26
415,Tonari no Yamada-kun,Movie,1,7.32,2366,2590,47,"Slice of Life, Comedy",104
36991,Lupin III 3DCG,Special,1,6.22,6699,9020,0,"Action, Thriller",2
2206,Galaxy Angel Music Collection: Shouen to Shien no Cassoulet,OVA,1,7.08,3257,6422,0,"Sci-Fi, Comedy",13
14333,Tanken Driland,TV,37,6.47,5739,5062,5,"Adventure, Fantasy",20
10947,Ghost in the Shell: Stand Alone Complex - The Laughing Man - Tachikoma no Hibi,Special,1,7,3565,5162,1,"Comedy, Mecha, Sci-Fi",2
23007,Ookami Shounen Ken (Movie),Movie,1,5.18,11637,12546,0,"Adventure, Kids",25
3222,Kiddy Grade: Maelstrom,Movie,1,7.24,2649,5599,4,"Action, Mecha, Sci-Fi, Super Power",95
3371,Ginga Eiyuu Densetsu Gaiden,OVA,24,8.17,346,3454,31,"Action, Military, Sci-Fi, Space",26
5375,Gakkyuu Ou Yamazaki,TV,53,6.32,6303,9149,0,Comedy,24
1204,Kujira no Chouyaku,Movie,1,6.74,4584,4713,22,"Drama, Fantasy, Kids",22
9706,Canaan: Minorikawa Report 201X Shanghai,Special,1,6.71,4689,4442,2,"Action, Seinen",13
29999,Aoki Uru: Overture,Special,1,5.23,9618,9524,1,"Military, Sci-Fi",0
1092,Mobile Suit Gundam III: Encounters in Space,Movie,1,7.85,798,3083,58,"Action, Military, Sci-Fi, Adventure, Space, Drama, Mecha",140
2652,Doraemon: The Day When I Was Born,Movie,1,7.16,2952,8385,1,"Kids, Fantasy, Comedy, Sci-Fi, Shounen",28
24317,Love Colon,OVA,2,6.61,,6251,8,Hentai,19
35062,Mahoutsukai no Yome,TV,24,8.3,238,174,4197,"Slice of Life, Fantasy, Magic, Shounen",24
30704,Kakko Kawaii Sengen! Specials,Special,14,4.97,10720,11629,0,Comedy,3
4195,Kodomo no Jikan: Ni Gakki,OVA,3,7.25,2618,2416,29,"Comedy, Ecchi, School",23
37177,Da Shi Jie,Movie,1,5.2,9937,12767,0,"Comedy, Psychological, Thriller",77
6152,Final Fantasy VII: Advent Children - Venice Film Festival Footage,Movie,1,7.66,1194,4011,13,"Action, Fantasy, Drama, Sci-Fi",23
127,Gate Keepers,TV,24,7.04,3406,2938,52,"Action, Comedy, Fantasy, Mecha, Sci-Fi, Shounen",25
37224,JK to Inkou Kyoushi 4 feat. Ero Giin Sensei Namaiki Hamedoru Friends,OVA,0,6.61,,8183,2,"Hentai, School",0
31362,Osiris no Tenbin,ONA,10,5.83,7738,7219,6,"Drama, Supernatural, Thriller",6
31967,Dog Days&#039;&#039;: Gravure Talk,Special,4,6.48,5673,7090,2,"Comedy, Fantasy",1
31156,"Kuusen Madoushi Kouhosei no Kyoukan: Lecty no, Ikimonogatari",OVA,1,6.48,5684,3244,13,"Action, Drama, Magic, Fantasy, School",23
1199,Nintama Rantarou,TV,0,7.12,3090,5835,47,"Comedy, Kids",10
9332,.hack//Quantum,OVA,3,7.29,2446,2084,71,"Action, Adventure, Fantasy, Game, Sci-Fi",26
14293,Nerawareta Gakuen,Movie,1,7.18,2896,1360,148,"Sci-Fi, Romance, School",106
31582,Mimizu Monogatari,Movie,1,4.76,9231,11216,0,Dementia,14
10573,Tennis no Ouji-sama: Another Story II - Ano Toki no Bokura,OVA,4,7.66,1209,4245,10,"Sports, Shounen",22
24681,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials,Special,2,6.22,10806,11982,0,"Slice of Life, Adventure, Historical, Drama",45
2080,Majokko Club Yoningumi: A Kuukan kara no Alien X,OVA,1,5.8,7806,9265,2,"Action, Parody, Magic, Comedy, Sci-Fi",27
30119,Yowamushi Monsters,TV,0,5,12792,12135,0,Kids,1
30363,Shinmai Maou no Testament Burst,TV,10,7.14,3058,507,353,"Action, Harem, Demons, Romance, Ecchi, Fantasy",23
35994,Satsuriku no Tenshi,TV,0,0,,3412,59,"Adventure, Horror, Psychological, Thriller",0
34656,Ai Uta: Since 2007,Music,1,5.46,8427,10965,0,Music,1
909,Geneshaft,TV,13,6.45,5795,3701,11,"Adventure, Mecha, Sci-Fi, Space",23
28961,Idol???Sister,OVA,1,7.19,,4221,61,"Harem, Music, Hentai",27
9391,Ginga Hyouryuu Vifam 13,TV,26,6.62,10222,10460,1,"Action, Adventure, Mecha, Sci-Fi",24
23607,Gaki Deka,TV,22,4.36,10153,12389,0,"Comedy, Ecchi, Kids, Parody, Shounen",24
36389,Yukai na Mezamashi Tokei,Music,1,3.1,12795,14237,0,Music,2
6119,Cookin&#039; Idol Ai! Mai! Main!,TV,305,6.41,5953,8015,1,"Comedy, Kids",6
35789,Yowamushi Pedal: Glory Line,TV,25,7.86,788,2733,57,"Comedy, Drama, Shounen, Sports",23
37172,Nanatsu no Bitoku Specials,Special,2,5.98,7401,6200,8,"Ecchi, Fantasy",5
707,Comic Party Specials,Special,4,6.51,5545,6024,2,"Comedy, Drama",7
36652,Piano no Mori (TV),TV,12,7.19,2866,2181,30,"Adventure, Music, Comedy, Drama, School, Seinen",25
5871,Norakuro Nitouhei: Kyouren no Maki,Movie,1,5.05,8999,9566,1,"Action, Adventure",5
2103,TO-Y,OVA,1,6.33,6285,7336,5,"Drama, Music, Shounen",55
2714,Sotsugyou: Graduation,OVA,2,6.24,6626,8959,0,"Drama, School",30
8891,Nihon-ichi no Otoko no Tamashii 2,TV,16,6.41,11465,10507,0,"Comedy, Romance",10
10889,Jungle Kurobee,TV,31,6.5,10651,11262,0,Comedy,25
4866,Pico x CoCo x Chico,OVA,1,5.02,,1902,313,"Hentai, Yaoi",35
17403,Kaitou Lupin: 813 no Nazo,Special,1,6.52,10716,9778,0,Mystery,80
3859,Top Secret: The Revelation,TV,26,7.38,2136,3220,58,"Sci-Fi, Mystery, Police, Psychological, Shoujo",22
7768,Tantei Opera Milky Holmes,TV,12,7,3581,1983,199,"Comedy, Super Power, Mystery",24
18149,Ishida to Asakura Special,Special,1,4.98,9061,6282,1,"Comedy, School, Seinen",1
1896,Akibakei Kanojo,OVA,3,6.83,,3490,128,Hentai,30
14827,D.C.III: Da Capo III,TV,13,6.71,4694,2683,40,"Ecchi, Romance, School, Drama",23
13517,Ryuugajou Nanana no Maizoukin,Special,1,6.65,4982,3785,21,"Comedy, Supernatural",2
10389,Momo e no Tegami,Movie,1,7.73,1046,1699,103,"Supernatural, Drama",120
34858,Toward Morning,Music,1,5.36,12494,13493,0,Music,4
30537,Tiger & Bunny: Too Many Cooks Spoil the Broth.,Special,1,6.16,6916,7210,0,"Action, Comedy, Mystery, Super Power",17
23177,Piano Specials,Special,4,5.56,8270,10345,0,"Slice of Life, Romance, Music, Drama, Shoujo",5
6377,Zan Sayonara Zetsubou Sensei,TV,13,7.97,591,1222,181,"Parody, Comedy, School",23
33344,Cello Hiki no Gauche,Movie,1,5,9804,11864,0,"Music, Kids, Fantasy",18
32956,Aware! Meisaku-kun,TV,0,4.14,9661,11022,0,"Comedy, Parody, Kids, School",5
5753,Precure All Stars Movie DX: Minna Tomodachi???Kiseki no Zenin Daishuugou!,Movie,1,7.39,2082,5549,5,"Action, Fantasy, Magic, Shoujo",70
15795,Beast Saga,TV,38,5.88,7607,8234,0,"Action, Sci-Fi, Kids, Shounen",11
600,Legend of Duo,TV,12,5.05,8989,3961,10,"Supernatural, Drama, Vampire, Shounen Ai",5
14513,Magi: The Labyrinth of Magic,TV,25,8.21,305,91,6126,"Action, Adventure, Fantasy, Magic, Shounen",24
31401,Creamy Pie,OVA,2,6.56,,5398,4,Hentai,21
33514,Nama Lo Re: Furachimono The Animation,OVA,1,6.64,,6317,3,Hentai,18
2952,Final Fantasy VII: Advent Children Complete,OVA,1,8.09,444,921,695,"Action, Fantasy, Super Power",126
30898,Tsunpri,OVA,1,7.12,,5330,25,Hentai,25
35974,Swan,Music,1,4.5,12310,13437,0,Music,5
33391,Red Ash: Gearworld,Movie,1,5.7,8005,7609,1,"Action, Sci-Fi",23
36990,Non Non Biyori Movie: Vacation,Movie,1,0,,3438,13,"Slice of Life, Comedy, Seinen",0
5935,Animation Kikou: Marco Polo no Bouken,TV,43,6.43,5870,9989,3,"Adventure, Historical",20
24417,Maido! Urayasu Tekkin Kazoku,TV,25,6.17,6874,9402,2,"Comedy, Shounen",3
36894,Inazma Delivery: Dougyousha Attack-hen,TV,10,4.93,10571,10694,1,"Action, Sci-Fi, Comedy",2
1042,Bronze: Zetsuai Since 1989,OVA,1,6.61,,4083,32,"Drama, Music, Romance, Sports, Yaoi",54
37095,Violet Evergarden Special,Special,1,0,,2200,46,"Slice of Life, Drama, Fantasy",23
25967,Backkom Sports,TV,52,6.03,7273,10597,0,"Comedy, Kids, Sports",3
30583,Futa-bu! Mix: Futanari World,OVA,1,6.83,,4507,38,"Hentai, School, Yuri",27
3035,Chouon Senshi Borgman,TV,35,6.53,5476,7642,4,"Action, Sci-Fi, Demons",24
2633,The???Doraemons: Dokidoki Kikansha Daibakusou!,Movie,1,6.72,4676,9087,0,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",17
7580,Ikkitousen: Xtreme Xecutor,TV,12,6.9,3917,1978,48,"Action, Ecchi, Martial Arts, School, Super Power",24
6769,Mura Matsuri,Movie,1,5.06,8984,7853,0,Music,2
32779,Anygedybudybombom,Music,1,4.49,9366,11638,0,Music,3
2391,SD Gundam Force,TV,52,5.49,8394,4640,7,"Adventure, Comedy, Fantasy, Mecha",25
19873,Marude Dameo,TV,47,6.44,11185,12258,0,"Comedy, Sci-Fi, Shounen",25
3679,Renketsu Houshiki,OVA,3,6.81,,4425,40,Hentai,30
1955,Kimagure Robot,TV,10,6.13,7000,7178,0,"Comedy, Fantasy, Sci-Fi",2
4028,Slayers Revolution,TV,13,7.35,2254,2249,44,"Adventure, Comedy, Fantasy",23
33122,P??tisserie no Monster,ONA,4,4.76,11728,11720,0,Slice of Life,1
34474,Tsukipro The Animation,TV,13,6.72,4681,3853,65,Music,23
31098,Ushio to Tora (TV) 2nd Season,TV,13,8.06,481,1206,239,"Action, Adventure, Comedy, Demons, Supernatural, Shounen",24
1169,Green Legend Ran,OVA,3,6.84,4145,5509,12,"Adventure, Drama, Sci-Fi",45
3432,Chou Mashin Eiyuuden Wataru,TV,51,7.1,3198,8660,4,"Action, Adventure, Comedy, Mecha",24
8876,Koe de Oshigoto! The Animation,OVA,2,7.05,3373,1188,121,"Comedy, Ecchi, Seinen",30
2456,Mori no Densetsu,Movie,1,6.6,5213,7844,1,"Adventure, Drama, Fantasy, Music",29
6851,Kaitei no Boukun,Movie,1,4.45,9375,9228,1,Adventure,1
31880,B Who I Want 2 B,Music,1,5.53,8313,8446,1,Music,2
20539,Nameko-ke no Ichizoku,OVA,13,6.46,5765,9295,1,"Comedy, Slice of Life",5
33035,"Yuyushiki: Komarasetari, Komarasaretari",OVA,1,7.4,2057,4294,9,"Slice of Life, Comedy, School",27
34602,Guomin Laogong Dai Huijia,ONA,12,6.23,6645,3915,69,"Drama, Romance, School",11
16706,Kami nomi zo Shiru Sekai: Megami-hen,TV,12,8.22,291,399,1512,"Harem, Comedy, Supernatural, Romance, Shounen",24
2382,Firestorm,TV,26,5.83,7726,8678,1,"Action, Military, Sci-Fi, Adventure, Mecha",25
189,Love Hina,TV,24,7.24,2656,425,1439,"Comedy, Ecchi, Harem, Romance, Shounen, Slice of Life",23
27509,Toaru Majutsu no Index 10th Anniversary PV,Special,1,7.05,3392,4196,14,"Action, Comedy, Magic, Sci-Fi, Super Power",1
15097,Tropical Kiss,OVA,3,7.25,,3345,144,Hentai,30
1441,Ginga Tetsudou no Yoru,Movie,1,7.36,2179,3574,139,"Drama, Fantasy, Historical, Kids, Mystery",105
36317,Gaikotsu Shotenin Honda-san,TV,0,0,,9671,0,"Slice of Life, Comedy, Supernatural",0
878,Zegapain,TV,26,7.42,1957,2382,148,"Action, Mecha, Romance, Sci-Fi",23
23265,Genroku Koi Moyou: Sankichi to Osayo,Movie,1,5.37,8575,10807,0,"Adventure, Romance",8
2573,Minami no Niji no Lucy,TV,50,7.08,3269,8179,4,"Slice of Life, Adventure, Drama",25
330,Midori no Hibi,TV,13,7.39,2077,801,505,"Comedy, Drama, Romance, Ecchi, Shounen",24
35305,Kamiusagi Rope x Tokyo Gas,ONA,2,4.79,10749,13350,0,"Comedy, Slice of Life",2
34300,Quanzhi Fashi,ONA,12,7.55,1504,1983,167,"Action, Magic, Fantasy, School",18
25077,Bakumatsu Rock: Mystery! Onsen Kaijiken ze yo!!,OVA,1,6.12,7023,7192,0,"Music, Mystery",23
3835,Ai no Gakkou Cuore Monogatari,TV,26,6.78,4385,7718,5,"Slice of Life, Historical, Drama, School",25
16247,Satsujin Kippu wa Heart-iro,OVA,1,5.62,8164,10112,0,"Mystery, Shoujo",50
4220,Okon Joururi,Movie,1,5.97,7422,10927,1,"Fantasy, Historical, Drama",25
2412,Cambrian,OVA,2,5.86,,5922,16,Hentai,30
31680,Super Lovers,TV,10,7.51,1617,1344,754,"Slice of Life, Comedy, Drama, Romance, Shounen Ai",24
11693,Match Uri no Shoujo,Movie,1,6.06,7209,10890,0,"Drama, Kids",18
2785,OZ,OVA,2,5.52,8345,8256,1,"Action, Military, Sci-Fi, Drama, Shoujo",35
14811,GJ-bu,TV,12,7.44,1846,782,612,"Comedy, School, Slice of Life",23
29,Zipang,TV,26,7.54,1546,3432,108,"Action, Military, Sci-Fi, Historical, Drama, Seinen",24
36822,Kirakira,Music,1,4.53,10893,13877,0,Music,4
12223,s.CRY.ed Alteration II: Quan,Movie,1,6.98,3653,6003,2,"Action, Sci-Fi, Adventure, Super Power, Shounen",93
3896,Inbo,OVA,3,6.1,,5795,13,Hentai,10
7259,Kenju Giga,Movie,1,4.99,9052,9113,0,"Parody, Psychological",8
4177,Bounen no Xamdou,ONA,26,7.77,935,905,916,"Action, Military, Sci-Fi",24
924,Transformers: Choujin Master Force,TV,47,6.81,4296,7006,6,"Adventure, Mecha, Sci-Fi, Shounen",24
11703,Code:Breaker,TV,13,6.98,3631,437,508,"Action, Comedy, School, Shounen, Super Power, Supernatural",24
